,Notes,County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths
3853,,"Comal County, TX",48091.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,970.0
3854,,"Comanche County, TX",48093.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,181.0
3855,,"Concho County, TX",48095.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,34.0
3856,,"Cooke County, TX",48097.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,402.0
3857,,"Coryell County, TX",48099.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,438.0
3858,,"Cottle County, TX",48101.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,21.0
3859,,"Crane County, TX",48103.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,36.0
3860,,"Crockett County, TX",48105.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,34.0
3861,,"Crosby County, TX",48107.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,78.0
3862,,"Culberson County, TX",48109.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,13.0
3863,,"Dallam County, TX",48111.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,43.0
3864,,"Dallas County, TX",48113.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,290.0
3865,,"Dallas County, TX",48113.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0
3866,,"Dallas County, TX",48113.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0
3867,,"Dallas County, TX",48113.0,2014.0,2014.0,All other drug-induced causes,D9,16.0
3868,,"Dallas County, TX",48113.0,2014.0,2014.0,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,14.0
3869,,"Dallas County, TX",48113.0,2014.0,2014.0,All other alcohol-induced causes,A9,139.0
3870,,"Dallas County, TX",48113.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,15024.0
3871,,"Dawson County, TX",48115.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,149.0
3872,,"Deaf Smith County, TX",48117.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,140.0
3873,,"Delta County, TX",48119.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,84.0
3874,,"Denton County, TX",48121.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0
3875,,"Denton County, TX",48121.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
3876,,"Denton County, TX",48121.0,2014.0,2014.0,All other alcohol-induced causes,A9,40.0
3877,,"Denton County, TX",48121.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,3178.0
3878,,"DeWitt County, TX",48123.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,283.0
3879,,"Dickens County, TX",48125.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,28.0
3880,,"Dimmit County, TX",48127.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,99.0
3881,,"Donley County, TX",48129.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,47.0
3882,,"Duval County, TX",48131.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,131.0
3883,,"Eastland County, TX",48133.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,279.0
3884,,"Ector County, TX",48135.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
3885,,"Ector County, TX",48135.0,2014.0,2014.0,All other alcohol-induced causes,A9,17.0
3886,,"Ector County, TX",48135.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1131.0
3887,,"Edwards County, TX",48137.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,20.0
3888,,"Ellis County, TX",48139.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1140.0
3889,,"El Paso County, TX",48141.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0
3890,,"El Paso County, TX",48141.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0
3891,,"El Paso County, TX",48141.0,2014.0,2014.0,All other alcohol-induced causes,A9,63.0
3892,,"El Paso County, TX",48141.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,5052.0
3893,,"Erath County, TX",48143.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,316.0
3894,,"Falls County, TX",48145.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,200.0
3895,,"Fannin County, TX",48147.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,391.0
3896,,"Fayette County, TX",48149.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,288.0
3897,,"Fisher County, TX",48151.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,56.0
3898,,"Floyd County, TX",48153.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,76.0
3899,,"Foard County, TX",48155.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,31.0
3900,,"Fort Bend County, TX",48157.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
3901,,"Fort Bend County, TX",48157.0,2014.0,2014.0,All other alcohol-induced causes,A9,23.0
3902,,"Fort Bend County, TX",48157.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,2792.0
3903,,"Franklin County, TX",48159.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,117.0
3904,,"Freestone County, TX",48161.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,226.0
3905,,"Frio County, TX",48163.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,138.0
3906,,"Gaines County, TX",48165.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,118.0
3907,,"Galveston County, TX",48167.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0
3908,,"Galveston County, TX",48167.0,2014.0,2014.0,All other alcohol-induced causes,A9,22.0
3909,,"Galveston County, TX",48167.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,2481.0
3910,,"Garza County, TX",48169.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,52.0
3911,,"Gillespie County, TX",48171.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,300.0
3912,,"Goliad County, TX",48175.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,87.0
3913,,"Gonzales County, TX",48177.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,199.0
3914,,"Gray County, TX",48179.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,282.0
3915,,"Grayson County, TX",48181.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0
3916,,"Grayson County, TX",48181.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1330.0
3917,,"Gregg County, TX",48183.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1254.0
3918,,"Grimes County, TX",48185.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,300.0
3919,,"Guadalupe County, TX",48187.0,2014.0,2014.0,All other alcohol-induced causes,A9,13.0
3920,,"Guadalupe County, TX",48187.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,960.0
3921,,"Hale County, TX",48189.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,295.0
3922,,"Hall County, TX",48191.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,51.0
3923,,"Hamilton County, TX",48193.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,129.0
3924,,"Hansford County, TX",48195.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,55.0
3925,,"Hardeman County, TX",48197.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,71.0
3926,,"Hardin County, TX",48199.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0
3927,,"Hardin County, TX",48199.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,569.0
3928,,"Harris County, TX",48201.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,345.0
3929,,"Harris County, TX",48201.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,52.0
3930,,"Harris County, TX",48201.0,2014.0,2014.0,All other drug-induced causes,D9,14.0
3931,,"Harris County, TX",48201.0,2014.0,2014.0,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,22.0
3932,,"Harris County, TX",48201.0,2014.0,2014.0,All other alcohol-induced causes,A9,278.0
3933,,"Harris County, TX",48201.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,23956.0
3934,,"Harrison County, TX",48203.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,600.0
3935,,"Hartley County, TX",48205.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,44.0
3936,,"Haskell County, TX",48207.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,96.0
3937,,"Hays County, TX",48209.0,2014.0,2014.0,All other alcohol-induced causes,A9,15.0
3938,,"Hays County, TX",48209.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,819.0
3939,,"Hemphill County, TX",48211.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,29.0
3940,,"Henderson County, TX",48213.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
3941,,"Henderson County, TX",48213.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1030.0
3942,,"Hidalgo County, TX",48215.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0
3943,,"Hidalgo County, TX",48215.0,2014.0,2014.0,All other alcohol-induced causes,A9,44.0
3944,,"Hidalgo County, TX",48215.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,4037.0
3945,,"Hill County, TX",48217.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,396.0
3946,,"Hockley County, TX",48219.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,203.0
3947,,"Hood County, TX",48221.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,677.0
3948,,"Hopkins County, TX",48223.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,378.0
3949,,"Houston County, TX",48225.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,294.0
3950,,"Howard County, TX",48227.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,364.0
3951,,"Hudspeth County, TX",48229.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,17.0
3952,,"Hunt County, TX",48231.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,897.0
3953,,"Hutchinson County, TX",48233.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,234.0
3954,,"Irion County, TX",48235.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,18.0
3955,,"Jack County, TX",48237.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,85.0
3956,,"Jackson County, TX",48239.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,143.0
3957,,"Jasper County, TX",48241.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,407.0
3958,,"Jeff Davis County, TX",48243.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,14.0
3959,,"Jefferson County, TX",48245.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0
3960,,"Jefferson County, TX",48245.0,2014.0,2014.0,All other alcohol-induced causes,A9,21.0
3961,,"Jefferson County, TX",48245.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,2489.0
3962,,"Jim Hogg County, TX",48247.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,61.0
3963,,"Jim Wells County, TX",48249.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,372.0
3964,,"Johnson County, TX",48251.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0
3965,,"Johnson County, TX",48251.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1279.0
3966,,"Jones County, TX",48253.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,182.0
3967,,"Karnes County, TX",48255.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,139.0
3968,,"Kaufman County, TX",48257.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
3969,,"Kaufman County, TX",48257.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,901.0
3970,,"Kendall County, TX",48259.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,323.0
3971,,"Kent County, TX",48263.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,16.0
3972,,"Kerr County, TX",48265.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,681.0
3973,,"Kimble County, TX",48267.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,57.0
3974,,"Kinney County, TX",48271.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,43.0
3975,,"Kleberg County, TX",48273.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,257.0
3976,,"Knox County, TX",48275.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,53.0
3977,,"Lamar County, TX",48277.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,604.0
3978,,"Lamb County, TX",48279.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,151.0
3979,,"Lampasas County, TX",48281.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,204.0
3980,,"La Salle County, TX",48283.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,47.0
3981,,"Lavaca County, TX",48285.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,266.0
3982,,"Lee County, TX",48287.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,181.0
3983,,"Leon County, TX",48289.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,205.0
3984,,"Liberty County, TX",48291.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,752.0
3985,,"Limestone County, TX",48293.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,250.0
3986,,"Lipscomb County, TX",48295.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,25.0
3987,,"Live Oak County, TX",48297.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,121.0
3988,,"Llano County, TX",48299.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,284.0
3989,,"Lubbock County, TX",48303.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0
3990,,"Lubbock County, TX",48303.0,2014.0,2014.0,All other alcohol-induced causes,A9,27.0
3991,,"Lubbock County, TX",48303.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,2332.0
3992,,"Lynn County, TX",48305.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,54.0
3993,,"McCulloch County, TX",48307.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,110.0
3994,,"McLennan County, TX",48309.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
3995,,"McLennan County, TX",48309.0,2014.0,2014.0,All other alcohol-induced causes,A9,31.0
3996,,"McLennan County, TX",48309.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,2100.0
3997,,"Madison County, TX",48313.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,143.0
3998,,"Marion County, TX",48315.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,168.0
3999,,"Martin County, TX",48317.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,37.0
4000,,"Mason County, TX",48319.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,38.0
4001,,"Matagorda County, TX",48321.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,344.0
4002,,"Maverick County, TX",48323.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,373.0
4003,,"Medina County, TX",48325.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,404.0
4004,,"Menard County, TX",48327.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,39.0
4005,,"Midland County, TX",48329.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0
4006,,"Midland County, TX",48329.0,2014.0,2014.0,All other alcohol-induced causes,A9,22.0
4007,,"Midland County, TX",48329.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1016.0
4008,,"Milam County, TX",48331.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,304.0
4009,,"Mills County, TX",48333.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,68.0
4010,,"Mitchell County, TX",48335.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,100.0
4011,,"Montague County, TX",48337.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,271.0
4012,,"Montgomery County, TX",48339.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0
4013,,"Montgomery County, TX",48339.0,2014.0,2014.0,All other alcohol-induced causes,A9,28.0
4014,,"Montgomery County, TX",48339.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,3319.0
4015,,"Moore County, TX",48341.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,148.0
4016,,"Morris County, TX",48343.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,149.0
4017,,"Motley County, TX",48345.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,17.0
4018,,"Nacogdoches County, TX",48347.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,555.0
4019,,"Navarro County, TX",48349.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,496.0
4020,,"Newton County, TX",48351.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,146.0
4021,,"Nolan County, TX",48353.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,171.0
4022,,"Nueces County, TX",48355.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0
4023,,"Nueces County, TX",48355.0,2014.0,2014.0,All other alcohol-induced causes,A9,40.0
4024,,"Nueces County, TX",48355.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,2712.0
4025,,"Ochiltree County, TX",48357.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,102.0
4026,,"Oldham County, TX",48359.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,14.0
4027,,"Orange County, TX",48361.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
4028,,"Orange County, TX",48361.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,932.0
4029,,"Palo Pinto County, TX",48363.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,311.0
4030,,"Panola County, TX",48365.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,255.0
4031,,"Parker County, TX",48367.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0
4032,,"Parker County, TX",48367.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1017.0
4033,,"Parmer County, TX",48369.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,79.0
4034,,"Pecos County, TX",48371.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,104.0
4035,,"Polk County, TX",48373.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,643.0
4036,,"Potter County, TX",48375.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0
4037,,"Potter County, TX",48375.0,2014.0,2014.0,All other alcohol-induced causes,A9,16.0
4038,,"Potter County, TX",48375.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1217.0
4039,,"Presidio County, TX",48377.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,62.0
4040,,"Rains County, TX",48379.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,155.0
